ACI,ADI,ADI_even,SH,NDSI,Class
0.5538735860177885,0.10981469632529141,0.36130858673184507,0.7146843344177313,0.42036330728903215,Human
0.5538735860177885,0.10981469632529141,0.36130858673184507,0.7146843344177313,0.42036330728903215,Maybe
0.6755008147225149,0.19220394695572537,0.24732783077725448,0.8179071120632654,0.6156575404487856,Good
0.6755008147225149,0.19220394695572537,0.24732783077725448,0.8179071120632654,0.6156575404487856,Bad
0.6755008147225149,0.19220394695572537,0.24732783077725448,0.8179071120632654,0.6156575404487856,Human
0.6755008147225149,0.19220394695572537,0.24732783077725448,0.8179071120632654,0.6156575404487856,Maybe
0.5166882514264145,0.33084923532437555,0.30716843817337297,0.6443373270914331,0.5225627966945441,Good
0.5166882514264145,0.33084923532437555,0.30716843817337297,0.6443373270914331,0.5225627966945441,Bad
0.5166882514264145,0.33084923532437555,0.30716843817337297,0.6443373270914331,0.5225627966945441,Human
0.5166882514264145,0.33084923532437555,0.30716843817337297,0.6443373270914331,0.5225627966945441,Maybe
0.6419487996973569,0.5217484035279211,0.2017714494277173,0.5025258536327329,0.6601645066029234,Good
0.6419487996973569,0.5217484035279211,0.2017714494277173,0.5025258536327329,0.6601645066029234,Bad
0.6419487996973569,0.5217484035279211,0.2017714494277173,0.5025258536327329,0.6601645066029234,Human
0.6419487996973569,0.5217484035279211,0.2017714494277173,0.5025258536327329,0.6601645066029234,Maybe
0.7114398908226188,0.02795237557554549,0.4130345117582033,0.8332341505990637,0.4529402742363181,Good
0.7114398908226188,0.02795237557554549,0.4130345117582033,0.8332341505990637,0.4529402742363181,Bad
0.7114398908226188,0.02795237557554549,0.4130345117582033,0.8332341505990637,0.4529402742363181,Human
0.7114398908226188,0.02795237557554549,0.4130345117582033,0.8332341505990637,0.4529402742363181,Maybe
0.697830453012467,0.184099263552762,0.24954110825289802,0.828731254463223,0.619122846173372,Good
0.697830453012467,0.184099263552762,0.24954110825289802,0.828731254463223,0.619122846173372,Bad
0.697830453012467,0.184099263552762,0.24954110825289802,0.828731254463223,0.619122846173372,Human
0.697830453012467,0.184099263552762,0.24954110825289802,0.828731254463223,0.619122846173372,Maybe
0.49009239890589096,0.3092952940143275,0.3069727567972153,0.6357943875796768,0.5062392671367193,Good
0.49009239890589096,0.3092952940143275,0.3069727567972153,0.6357943875796768,0.5062392671367193,Bad
0.49009239890589096,0.3092952940143275,0.3069727567972153,0.6357943875796768,0.5062392671367193,Human
0.49009239890589096,0.3092952940143275,0.3069727567972153,0.6357943875796768,0.5062392671367193,Maybe
0.636049637623356,0.5288995947658298,0.20860723144677595,0.49550371604644394,0.6525278655388165,Good
0.636049637623356,0.5288995947658298,0.20860723144677595,0.49550371604644394,0.6525278655388165,Bad
0.636049637623356,0.5288995947658298,0.20860723144677595,0.49550371604644394,0.6525278655388165,Human
0.636049637623356,0.5288995947658298,0.20860723144677595,0.49550371604644394,0.6525278655388165,Maybe
0.6113369187280456,0.08711907360708597,0.33430424111215806,0.8360773889814594,0.4595665381123327,Good
0.6113369187280456,0.08711907360708597,0.33430424111215806,0.8360773889814594,0.4595665381123327,Bad
0.6113369187280456,0.08711907360708597,0.33430424111215806,0.8360773889814594,0.4595665381123327,Human
0.6113369187280456,0.08711907360708597,0.33430424111215806,0.8360773889814594,0.4595665381123327,Maybe
0.6886140206574696,0.17627059103968287,0.25503981724079067,0.8353764976592875,0.6097963311715907,Good
0.6886140206574696,0.17627059103968287,0.25503981724079067,0.8353764976592875,0.6097963311715907,Bad
0.6886140206574696,0.17627059103968287,0.25503981724079067,0.8353764976592875,0.6097963311715907,Human
0.6886140206574696,0.17627059103968287,0.25503981724079067,0.8353764976592875,0.6097963311715907,Maybe
0.6576109922100618,0.29418997076793757,0.24133206442212332,0.7037874580126425,0.6041662557856189,Good
0.6576109922100618,0.29418997076793757,0.24133206442212332,0.7037874580126425,0.6041662557856189,Bad
0.6576109922100618,0.29418997076793757,0.24133206442212332,0.7037874580126425,0.6041662557856189,Human
0.6576109922100618,0.29418997076793757,0.24133206442212332,0.7037874580126425,0.6041662557856189,Maybe
0.6363230693475288,0.5283601189356016,0.2046643585081381,0.49555661350472113,0.6607734855232004,Good
0.6363230693475288,0.5283601189356016,0.2046643585081381,0.49555661350472113,0.6607734855232004,Bad
0.6363230693475288,0.5283601189356016,0.2046643585081381,0.49555661350472113,0.6607734855232004,Human
0.6363230693475288,0.5283601189356016,0.2046643585081381,0.49555661350472113,0.6607734855232004,Maybe
0.6230411976479352,0.13381509779567666,0.29350015961633263,0.8044182602025972,0.4984293820694301,Good
0.6230411976479352,0.13381509779567666,0.29350015961633263,0.8044182602025972,0.4984293820694301,Bad
0.6230411976479352,0.13381509779567666,0.29350015961633263,0.8044182602025972,0.4984293820694301,Human
0.6230411976479352,0.13381509779567666,0.29350015961633263,0.8044182602025972,0.4984293820694301,Maybe
0.6925421603377729,0.16603309621488704,0.26848400197395333,0.844745959956624,0.5806782850347686,Good
0.6925421603377729,0.16603309621488704,0.26848400197395333,0.844745959956624,0.5806782850347686,Bad
0.6925421603377729,0.16603309621488704,0.26848400197395333,0.844745959956624,0.5806782850347686,Human
0.6925421603377729,0.16603309621488704,0.26848400197395333,0.844745959956624,0.5806782850347686,Maybe
0.6570612628236134,0.31709887462832625,0.23688125642401028,0.688387685471713,0.6021785610758893,Good
0.6570612628236134,0.31709887462832625,0.23688125642401028,0.688387685471713,0.6021785610758893,Bad
0.6570612628236134,0.31709887462832625,0.23688125642401028,0.688387685471713,0.6021785610758893,Human
0.6570612628236134,0.31709887462832625,0.23688125642401028,0.688387685471713,0.6021785610758893,Maybe
0.6363392035175887,0.5045855445569397,0.20768159394448257,0.5177669337988309,0.6538564952241551,Good
0.6363392035175887,0.5045855445569397,0.20768159394448257,0.5177669337988309,0.6538564952241551,Bad
0.6363392035175887,0.5045855445569397,0.20768159394448257,0.5177669337988309,0.6538564952241551,Human
0.6363392035175887,0.5045855445569397,0.20768159394448257,0.5177669337988309,0.6538564952241551,Maybe
0.614060833675919,0.12030311014089104,0.3059414788848898,0.835568250945542,0.5045915336322513,Good
0.614060833675919,0.12030311014089104,0.3059414788848898,0.835568250945542,0.5045915336322513,Bad
0.614060833675919,0.12030311014089104,0.3059414788848898,0.835568250945542,0.5045915336322513,Human
0.614060833675919,0.12030311014089104,0.3059414788848898,0.835568250945542,0.5045915336322513,Maybe
0.6927368318370483,0.17698571016347373,0.2592879229740945,0.8340474490200745,0.5846323914071542,Good
0.6927368318370483,0.17698571016347373,0.2592879229740945,0.8340474490200745,0.5846323914071542,Bad
0.6927368318370483,0.17698571016347373,0.2592879229740945,0.8340474490200745,0.5846323914071542,Human
0.6927368318370483,0.17698571016347373,0.2592879229740945,0.8340474490200745,0.5846323914071542,Maybe
0.6404276765128624,0.277528949778564,0.27838946568764966,0.71691925202994,0.5319108785173605,Good
0.6404276765128624,0.277528949778564,0.27838946568764966,0.71691925202994,0.5319108785173605,Bad
0.6404276765128624,0.277528949778564,0.27838946568764966,0.71691925202994,0.5319108785173605,Human
0.6404276765128624,0.277528949778564,0.27838946568764966,0.71691925202994,0.5319108785173605,Maybe
0.7182657062165063,0.1627335114858168,0.2685115800065969,0.8497513819460973,0.5740093131776256,Good
0.7182657062165063,0.1627335114858168,0.2685115800065969,0.8497513819460973,0.5740093131776256,Bad
0.7182657062165063,0.1627335114858168,0.2685115800065969,0.8497513819460973,0.5740093131776256,Human
0.7182657062165063,0.1627335114858168,0.2685115800065969,0.8497513819460973,0.5740093131776256,Maybe
0.6567819930773795,0.0854253704191602,0.3592626317958681,0.840745589674416,0.4328705027325304,Good
0.6567819930773795,0.0854253704191602,0.3592626317958681,0.840745589674416,0.4328705027325304,Bad
0.6567819930773795,0.0854253704191602,0.3592626317958681,0.840745589674416,0.4328705027325304,Human
0.6567819930773795,0.0854253704191602,0.3592626317958681,0.840745589674416,0.4328705027325304,Maybe
0.7113073146489028,0.15713801799089167,0.27084133973134117,0.8559271601999524,0.589187531028909,Good
0.7113073146489028,0.15713801799089167,0.27084133973134117,0.8559271601999524,0.589187531028909,Bad
0.7113073146489028,0.15713801799089167,0.27084133973134117,0.8559271601999524,0.589187531028909,Human
0.7113073146489028,0.15713801799089167,0.27084133973134117,0.8559271601999524,0.589187531028909,Maybe
0.5241108188208066,0.2988696099464288,0.34071050032880074,0.6632878415192149,0.4952843152598171,Good
0.5241108188208066,0.2988696099464288,0.34071050032880074,0.6632878415192149,0.4952843152598171,Bad
0.5241108188208066,0.2988696099464288,0.34071050032880074,0.6632878415192149,0.4952843152598171,Human
0.5241108188208066,0.2988696099464288,0.34071050032880074,0.6632878415192149,0.4952843152598171,Maybe
0.7020546865571261,0.09763257932176599,0.32596313818099876,0.9131688222380915,0.5679056190507675,Good
0.7020546865571261,0.09763257932176599,0.32596313818099876,0.9131688222380915,0.5679056190507675,Bad
0.7020546865571261,0.09763257932176599,0.32596313818099876,0.9131688222380915,0.5679056190507675,Human
0.7020546865571261,0.09763257932176599,0.32596313818099876,0.9131688222380915,0.5679056190507675,Maybe
0.6058785803925889,0.14913370218424982,0.2799991860121284,0.7771496204607369,0.5325808688392495,Good
0.6058785803925889,0.14913370218424982,0.2799991860121284,0.7771496204607369,0.5325808688392495,Bad
0.6058785803925889,0.14913370218424982,0.2799991860121284,0.7771496204607369,0.5325808688392495,Human
0.6058785803925889,0.14913370218424982,0.2799991860121284,0.7771496204607369,0.5325808688392495,Maybe
0.7040628069273758,0.10384282434416052,0.32201983798684014,0.9071252876299294,0.5713405609615283,Good
0.7040628069273758,0.10384282434416052,0.32201983798684014,0.9071252876299294,0.5713405609615283,Bad
0.7040628069273758,0.10384282434416052,0.32201983798684014,0.9071252876299294,0.5713405609615283,Human
0.7040628069273758,0.10384282434416052,0.32201983798684014,0.9071252876299294,0.5713405609615283,Maybe
0.42220984207725737,0.3863525160901803,0.3748426122407327,0.5715372001375334,0.42650460146572083,Good
0.42220984207725737,0.3863525160901803,0.3748426122407327,0.5715372001375334,0.42650460146572083,Bad
0.42220984207725737,0.3863525160901803,0.3748426122407327,0.5715372001375334,0.42650460146572083,Human
0.42220984207725737,0.3863525160901803,0.3748426122407327,0.5715372001375334,0.42650460146572083,Maybe
0.7021029298485224,0.1020487535599132,0.32067124622194704,0.9088047819302284,0.5692585114097707,Good
0.7021029298485224,0.1020487535599132,0.32067124622194704,0.9088047819302284,0.5692585114097707,Bad
0.7021029298485224,0.1020487535599132,0.32067124622194704,0.9088047819302284,0.5692585114097707,Human
0.7021029298485224,0.1020487535599132,0.32067124622194704,0.9088047819302284,0.5692585114097707,Maybe
0.5754666251424079,0.23039381735606662,0.25097088535286705,0.6841228278981195,0.526372320233807,Good
0.5754666251424079,0.23039381735606662,0.25097088535286705,0.6841228278981195,0.526372320233807,Bad
0.5754666251424079,0.23039381735606662,0.25097088535286705,0.6841228278981195,0.526372320233807,Human
0.5754666251424079,0.23039381735606662,0.25097088535286705,0.6841228278981195,0.526372320233807,Maybe
0.7035897148487118,0.10143400203244385,0.32339753105165486,0.9093006956015763,0.5753382266369252,Good
0.7035897148487118,0.10143400203244385,0.32339753105165486,0.9093006956015763,0.5753382266369252,Bad
0.7035897148487118,0.10143400203244385,0.32339753105165486,0.9093006956015763,0.5753382266369252,Human
0.7035897148487118,0.10143400203244385,0.32339753105165486,0.9093006956015763,0.5753382266369252,Maybe
0.5941724969931532,0.3031728706387143,0.3472997419585847,0.6561995821100796,0.41613408206147023,Good
0.5941724969931532,0.3031728706387143,0.3472997419585847,0.6561995821100796,0.41613408206147023,Bad
0.5941724969931532,0.3031728706387143,0.3472997419585847,0.6561995821100796,0.41613408206147023,Human
0.5941724969931532,0.3031728706387143,0.3472997419585847,0.6561995821100796,0.41613408206147023,Maybe
0.7040204016580407,0.10415647308266528,0.3197356027979969,0.9068079028802665,0.5690148914642638,Good
0.7040204016580407,0.10415647308266528,0.3197356027979969,0.9068079028802665,0.5690148914642638,Bad
0.7040204016580407,0.10415647308266528,0.3197356027979969,0.9068079028802665,0.5690148914642638,Human
0.7040204016580407,0.10415647308266528,0.3197356027979969,0.9068079028802665,0.5690148914642638,Maybe
0.6711176277590095,0.15608415822951563,0.2719479809693069,0.7864992462112196,0.5674490267475404,Good
0.6711176277590095,0.15608415822951563,0.2719479809693069,0.7864992462112196,0.5674490267475404,Bad
0.6711176277590095,0.15608415822951563,0.2719479809693069,0.7864992462112196,0.5674490267475404,Human
0.6711176277590095,0.15608415822951563,0.2719479809693069,0.7864992462112196,0.5674490267475404,Maybe
0.7037806181701112,0.10291442407818639,0.32301624271539553,0.9074360601973074,0.5739075802126119,Good
0.7037806181701112,0.10291442407818639,0.32301624271539553,0.9074360601973074,0.5739075802126119,Bad
0.7037806181701112,0.10291442407818639,0.32301624271539553,0.9074360601973074,0.5739075802126119,Human
0.7037806181701112,0.10291442407818639,0.32301624271539553,0.9074360601973074,0.5739075802126119,Maybe
0.659764426256706,0.29142986186909564,0.2721811049811651,0.7021410246237667,0.5143831541560895,Good
0.659764426256706,0.29142986186909564,0.2721811049811651,0.7021410246237667,0.5143831541560895,Bad
0.659764426256706,0.29142986186909564,0.2721811049811651,0.7021410246237667,0.5143831541560895,Human
0.659764426256706,0.29142986186909564,0.2721811049811651,0.7021410246237667,0.5143831541560895,Maybe
0.7049013061141393,0.10015431517934438,0.3233226243576699,0.9107289269750588,0.5670664994481306,Good
0.7049013061141393,0.10015431517934438,0.3233226243576699,0.9107289269750588,0.5670664994481306,Bad
0.7049013061141393,0.10015431517934438,0.3233226243576699,0.9107289269750588,0.5670664994481306,Human
0.7049013061141393,0.10015431517934438,0.3233226243576699,0.9107289269750588,0.5670664994481306,Maybe
0.4793960810313216,0.1526591140050435,0.2766200305973648,0.7801581634002486,0.5470432668739446,Good
0.4793960810313216,0.1526591140050435,0.2766200305973648,0.7801581634002486,0.5470432668739446,Bad
0.4793960810313216,0.1526591140050435,0.2766200305973648,0.7801581634002486,0.5470432668739446,Human
0.4793960810313216,0.1526591140050435,0.2766200305973648,0.7801581634002486,0.5470432668739446,Maybe
0.6957382651245372,0.10529815449082265,0.3183897646080281,0.9048506969240128,0.5809494310544914,Good
0.6957382651245372,0.10529815449082265,0.3183897646080281,0.9048506969240128,0.5809494310544914,Bad
0.6957382651245372,0.10529815449082265,0.3183897646080281,0.9048506969240128,0.5809494310544914,Human
0.6957382651245372,0.10529815449082265,0.3183897646080281,0.9048506969240128,0.5809494310544914,Maybe
0.6840742685568696,0.26857114180686764,0.25958341061947543,0.729376603454204,0.5364516875540855,Good
0.6840742685568696,0.26857114180686764,0.25958341061947543,0.729376603454204,0.5364516875540855,Bad
0.6840742685568696,0.26857114180686764,0.25958341061947543,0.729376603454204,0.5364516875540855,Human
0.6840742685568696,0.26857114180686764,0.25958341061947543,0.729376603454204,0.5364516875540855,Maybe
0.7014303366341511,0.10177274267002902,0.32071221237295067,0.9090626570393292,0.5700325048883611,Good
0.7014303366341511,0.10177274267002902,0.32071221237295067,0.9090626570393292,0.5700325048883611,Bad
0.7014303366341511,0.10177274267002902,0.32071221237295067,0.9090626570393292,0.5700325048883611,Human
0.7014303366341511,0.10177274267002902,0.32071221237295067,0.9090626570393292,0.5700325048883611,Maybe
0.5805398132406128,0.08940243642340076,0.35597459409371474,0.840745589674416,0.4329881270393593,Good
0.5805398132406128,0.08940243642340076,0.35597459409371474,0.840745589674416,0.4329881270393593,Bad
0.5805398132406128,0.08940243642340076,0.35597459409371474,0.840745589674416,0.4329881270393593,Human
0.5805398132406128,0.08940243642340076,0.35597459409371474,0.840745589674416,0.4329881270393593,Maybe
0.584200253072949,0.13562171452946417,0.7465485093820823,0.8694490729720437,0.19418623772908186,Good
0.584200253072949,0.13562171452946417,0.7465485093820823,0.8694490729720437,0.19418623772908186,Bad
0.584200253072949,0.13562171452946417,0.7465485093820823,0.8694490729720437,0.19418623772908186,Human
0.584200253072949,0.13562171452946417,0.7465485093820823,0.8694490729720437,0.19418623772908186,Maybe
0.6872777504806018,0.2724102023661661,0.24521722367959997,0.7265994868946547,0.5537208938368977,Good
0.6872777504806018,0.2724102023661661,0.24521722367959997,0.7265994868946547,0.5537208938368977,Bad
0.6872777504806018,0.2724102023661661,0.24521722367959997,0.7265994868946547,0.5537208938368977,Human
0.6872777504806018,0.2724102023661661,0.24521722367959997,0.7265994868946547,0.5537208938368977,Maybe
0.7028418642226795,0.10291442407818639,0.32079962908886367,0.9080113200560712,0.5712528748075835,Good
0.7028418642226795,0.10291442407818639,0.32079962908886367,0.9080113200560712,0.5712528748075835,Bad
0.7028418642226795,0.10291442407818639,0.32079962908886367,0.9080113200560712,0.5712528748075835,Human
0.7028418642226795,0.10291442407818639,0.32079962908886367,0.9080113200560712,0.5712528748075835,Maybe
0.5777448867153048,0.14402750072139214,0.2840529197748322,0.81948081144701,0.5188046362422197,Good
0.5777448867153048,0.14402750072139214,0.2840529197748322,0.81948081144701,0.5188046362422197,Bad
0.5777448867153048,0.14402750072139214,0.2840529197748322,0.81948081144701,0.5188046362422197,Human
0.5777448867153048,0.14402750072139214,0.2840529197748322,0.81948081144701,0.5188046362422197,Maybe
0.6020629553192819,0.17817757536979187,0.7697258692755543,0.8263839297521753,0.2040048167792138,Good
0.6020629553192819,0.17817757536979187,0.7697258692755543,0.8263839297521753,0.2040048167792138,Bad
0.6020629553192819,0.17817757536979187,0.7697258692755543,0.8263839297521753,0.2040048167792138,Human
0.6020629553192819,0.17817757536979187,0.7697258692755543,0.8263839297521753,0.2040048167792138,Maybe
0.6826025031952556,0.26540956252273956,0.24720841273541377,0.7330463646221799,0.5505413484910249,Good
0.6826025031952556,0.26540956252273956,0.24720841273541377,0.7330463646221799,0.5505413484910249,Bad
0.6826025031952556,0.26540956252273956,0.24720841273541377,0.7330463646221799,0.5505413484910249,Human
0.6826025031952556,0.26540956252273956,0.24720841273541377,0.7330463646221799,0.5505413484910249,Maybe
0.7021675196016899,0.10133363443612232,0.321809165192959,0.9098098336374937,0.5670987077927025,Good
0.7021675196016899,0.10133363443612232,0.321809165192959,0.9098098336374937,0.5670987077927025,Bad
0.7021675196016899,0.10133363443612232,0.321809165192959,0.9098098336374937,0.5670987077927025,Human
0.7021675196016899,0.10133363443612232,0.321809165192959,0.9098098336374937,0.5670987077927025,Maybe
0.4672699254081228,0.20692034576636936,0.2572060208800726,0.7302824724271999,0.523753086573902,Good
0.4672699254081228,0.20692034576636936,0.2572060208800726,0.7302824724271999,0.523753086573902,Bad
0.4672699254081228,0.20692034576636936,0.2572060208800726,0.7302824724271999,0.523753086573902,Human
0.4672699254081228,0.20692034576636936,0.2572060208800726,0.7302824724271999,0.523753086573902,Maybe
0.6160829122261874,0.17166622755843275,0.6752371481154531,0.8341664683011981,0.33660302420747956,Good
0.6160829122261874,0.17166622755843275,0.6752371481154531,0.8341664683011981,0.33660302420747956,Bad
0.6160829122261874,0.17166622755843275,0.6752371481154531,0.8341664683011981,0.33660302420747956,Human
0.6160829122261874,0.17166622755843275,0.6752371481154531,0.8341664683011981,0.33660302420747956,Maybe
0.6679608500117662,0.26253654007803584,0.3088191957675768,0.7281467375492607,0.50398993283496,Good
0.6679608500117662,0.26253654007803584,0.3088191957675768,0.7281467375492607,0.50398993283496,Bad
0.6679608500117662,0.26253654007803584,0.3088191957675768,0.7281467375492607,0.50398993283496,Human
0.6679608500117662,0.26253654007803584,0.3088191957675768,0.7281467375492607,0.50398993283496,Maybe
0.701162530640328,0.10089452620221563,0.3215738069633708,0.9102462376682801,0.5590812420729518,Good
0.701162530640328,0.10089452620221563,0.3215738069633708,0.9102462376682801,0.5590812420729518,Bad
0.701162530640328,0.10089452620221563,0.3215738069633708,0.9102462376682801,0.5590812420729518,Human
0.701162530640328,0.10089452620221563,0.3215738069633708,0.9102462376682801,0.5590812420729518,Maybe
0.5985814773995836,0.1178566499805538,0.30124253483444446,0.8480256023698062,0.5226239499831368,Good
0.5985814773995836,0.1178566499805538,0.30124253483444446,0.8480256023698062,0.5226239499831368,Bad
0.5985814773995836,0.1178566499805538,0.30124253483444446,0.8480256023698062,0.5226239499831368,Human
0.5985814773995836,0.1178566499805538,0.30124253483444446,0.8480256023698062,0.5226239499831368,Maybe
0.7790928807019297,0.036245248221611674,0.37985502403816007,0.9747811367663783,0.41814022207866414,Good
0.7790928807019297,0.036245248221611674,0.37985502403816007,0.9747811367663783,0.41814022207866414,Bad
0.7790928807019297,0.036245248221611674,0.37985502403816007,0.9747811367663783,0.41814022207866414,Human
0.7790928807019297,0.036245248221611674,0.37985502403816007,0.9747811367663783,0.41814022207866414,Maybe
0.6761479860044566,0.24892418482692863,0.32768469092118463,0.7456227353275675,0.49989847986545705,Good
0.6761479860044566,0.24892418482692863,0.32768469092118463,0.7456227353275675,0.49989847986545705,Bad
0.6761479860044566,0.24892418482692863,0.32768469092118463,0.7456227353275675,0.49989847986545705,Human
0.6761479860044566,0.24892418482692863,0.32768469092118463,0.7456227353275675,0.49989847986545705,Maybe
0.6968480200454326,0.10251295369290027,0.3202711626981021,0.9079187495040864,0.562810315694275,Good
0.6968480200454326,0.10251295369290027,0.3202711626981021,0.9079187495040864,0.562810315694275,Bad
0.6968480200454326,0.10251295369290027,0.3202711626981021,0.9079187495040864,0.562810315694275,Human
0.6968480200454326,0.10251295369290027,0.3202711626981021,0.9079187495040864,0.562810315694275,Maybe
0.40859806905828133,0.15304803844078937,0.2942299702156328,0.7743658917189029,0.49321120458783035,Good
0.40859806905828133,0.15304803844078937,0.2942299702156328,0.7743658917189029,0.49321120458783035,Bad
0.40859806905828133,0.15304803844078937,0.2942299702156328,0.7743658917189029,0.49321120458783035,Human
0.40859806905828133,0.15304803844078937,0.2942299702156328,0.7743658917189029,0.49321120458783035,Maybe
0.7810974982589426,0.03737438368022885,0.37839195157702094,0.9741860403607608,0.4269118170997364,Good
0.7810974982589426,0.03737438368022885,0.37839195157702094,0.9741860403607608,0.4269118170997364,Bad
0.7810974982589426,0.03737438368022885,0.37839195157702094,0.9741860403607608,0.4269118170997364,Human
0.7810974982589426,0.03737438368022885,0.37839195157702094,0.9741860403607608,0.4269118170997364,Maybe
0.6445798370215302,0.23186169345226895,0.29665710673701473,0.758404083683779,0.519050100718473,Good
0.6445798370215302,0.23186169345226895,0.29665710673701473,0.758404083683779,0.519050100718473,Bad
0.6445798370215302,0.23186169345226895,0.29665710673701473,0.758404083683779,0.519050100718473,Human
0.6445798370215302,0.23186169345226895,0.29665710673701473,0.758404083683779,0.519050100718473,Maybe
0.6982835365973395,0.11152094546275738,0.3149506801746507,0.8990650374249517,0.588119689613717,Good
0.6982835365973395,0.11152094546275738,0.3149506801746507,0.8990650374249517,0.588119689613717,Bad
0.6982835365973395,0.11152094546275738,0.3149506801746507,0.8990650374249517,0.588119689613717,Human
0.6982835365973395,0.11152094546275738,0.3149506801746507,0.8990650374249517,0.588119689613717,Maybe
0.3620758796386668,0.21644272146737428,0.23872612161764184,0.6807440027506677,0.5908493113444457,Good
0.3620758796386668,0.21644272146737428,0.23872612161764184,0.6807440027506677,0.5908493113444457,Bad
0.3620758796386668,0.21644272146737428,0.23872612161764184,0.6807440027506677,0.5908493113444457,Human
0.3620758796386668,0.21644272146737428,0.23872612161764184,0.6807440027506677,0.5908493113444457,Maybe
0.7607478782239548,0.04076179005608043,0.37172094844707515,0.9685392366896771,0.44236189040564494,Good
0.7607478782239548,0.04076179005608043,0.37172094844707515,0.9685392366896771,0.44236189040564494,Bad
0.7607478782239548,0.04076179005608043,0.37172094844707515,0.9685392366896771,0.44236189040564494,Human
0.7607478782239548,0.04076179005608043,0.37172094844707515,0.9685392366896771,0.44236189040564494,Maybe
0.48093731885546315,0.32560502841657574,0.34941029014226244,0.6490121399666746,0.48130433295879893,Good
0.48093731885546315,0.32560502841657574,0.34941029014226244,0.6490121399666746,0.48130433295879893,Bad
0.48093731885546315,0.32560502841657574,0.34941029014226244,0.6490121399666746,0.48130433295879893,Human
0.48093731885546315,0.32560502841657574,0.34941029014226244,0.6490121399666746,0.48130433295879893,Maybe
0.7051418856959861,0.10966414493080913,0.3153146166347458,0.9013660768600069,0.5941958576663594,Good
0.7051418856959861,0.10966414493080913,0.3153146166347458,0.9013660768600069,0.5941958576663594,Bad
0.7051418856959861,0.10966414493080913,0.3153146166347458,0.9013660768600069,0.5941958576663594,Human
0.7051418856959861,0.10966414493080913,0.3153146166347458,0.9013660768600069,0.5941958576663594,Maybe
0.431356908115583,0.22403302093918978,0.23518562311678867,0.6975323335713718,0.5938282284999014,Good
0.431356908115583,0.22403302093918978,0.23518562311678867,0.6975323335713718,0.5938282284999014,Bad
0.431356908115583,0.22403302093918978,0.23518562311678867,0.6975323335713718,0.5938282284999014,Human
0.431356908115583,0.22403302093918978,0.23518562311678867,0.6975323335713718,0.5938282284999014,Maybe
0.7330206170279819,0.0464701970968673,0.3626983481600964,0.9615766087439499,0.45588726682116265,Good
0.7330206170279819,0.0464701970968673,0.3626983481600964,0.9615766087439499,0.45588726682116265,Bad
0.7330206170279819,0.0464701970968673,0.3626983481600964,0.9615766087439499,0.45588726682116265,Human
0.7330206170279819,0.0464701970968673,0.3626983481600964,0.9615766087439499,0.45588726682116265,Maybe
