ACI2,ADI2,ADI_even2,SH2,NDSI2,Class2
0.5949536272690611,-0.7531438134032491,-0.6320972451377368,0.2026241300361381,0.47763771064074495,Good
-0.5236039338632038,0.39974082194016347,-0.40685524929106415,0.1265197284280822,0.49951188403207164,Good
0.3992233339677915,0.02535235260813572,0.0026016716005568858,-0.24514111892477555,0.0845522296031255,Good
0.34893904367893974,0.032562241027722226,-0.3219576114567572,0.07811191625611293,0.12003041820371332,Good
-0.651640632926358,0.3797878333043449,-0.21110840184158225,0.0034162895384905858,-0.06268858822415897,Good
-0.6383262383041023,0.4998894144980815,0.32832199776128457,-0.25742440949669443,-0.17290518174609934,Good
-0.45397342599215124,0.04234494230586154,-0.1885356362414011,-0.43845605030123147,-0.04503747305925175,Good
0.1352375178773216,-0.1242129282683026,-0.26071393672674775,-0.41940098282594096,0.080495832010859,Good
0.39904780990408534,-0.081473958009003,-0.23174318237539704,-0.10736057764359347,0.02098590068157052,Good
0.27329348266294606,-0.5302327878497669,-0.4758917988872956,-0.04685240287999972,0.1195478171080416,Good
0.10260192064691229,-0.5443970370243123,-0.5388674887707334,-0.14611846954150043,0.3148854286284146,Good
-0.25748709353112786,-0.1477611983030673,-0.7080552157025864,-0.3828443799132561,0.38337082451003546,Good
-0.1479115850633495,0.13522065923274412,-0.38240064728532563,-0.012735813095578391,0.3474918221611777,Good
-0.3147349097518431,-0.01065664883699125,-0.1712159593298021,0.28802458952536014,0.3611609805546401,Good
-0.37505635356583583,-0.10436014655978879,-0.38843966385525597,-0.3040269290011038,-0.10358048999859003,Good
-0.7435200736083083,0.6529673060584392,0.3175661322936114,-0.5734208669096735,-0.005773533701981639,Good
0.36189652073853174,-0.1587825287790717,-0.17688664232347956,-0.11191375310750724,-0.042832957625194866,Good
0.3597125318312053,-0.30703975137229794,-0.11497235660415825,-0.41257413980307395,-0.2390904578016907,Good
-0.011599681038118734,-0.20306898030146545,-0.694433847594898,-0.35854854052360574,0.2126971551899786,Good
-0.42751610810605367,-0.8019019990566232,-1.029579382033775,-0.24710900265349858,0.6103913174169743,Good
-0.16986970133238988,-0.5718551666333836,-0.9436645071722612,-0.2863767776162064,0.2683937016734432,Good
0.02176624163570538,-0.4081363730388968,-0.4133425673297419,-0.5157301897810004,0.06506995784686485,Good
-0.15246011788620953,-0.02846699863790143,0.06164065629265824,-0.5900328446458575,-0.1198141635378228,Good
-0.2867214927818524,-0.05006087570833775,-0.0392918827699384,-0.6648808939650765,-0.30774774548239386,Good
0.518620503837912,-0.391563936672085,-0.017141882245508427,-0.46031907270323424,0.029518582710481273,Good
0.21337716962975317,-0.2551304157370684,-0.16603835594336955,-0.4598688446012204,0.0684124084386863,Good
-0.6219591783573241,0.32628556540685094,0.32207261547494537,-0.6580446125258942,-0.7242706023980577,Good
-0.14926770410332227,0.5899163916344392,0.29123334424512454,-0.5160815491684649,-0.5478277495550374,Good
0.04889239564353738,0.16838915217066106,-0.027171147644211937,-0.5535628040043497,-0.4987262934655055,Good
0.19999946895585824,-0.17337516256784544,0.000868082626290805,-0.43963486156763437,-0.5026328836343239,Good
0.4902593927035093,-0.3546212213936064,-0.016353558128353766,-0.4799901923903836,-0.47342841968568095,Good
-0.408950106166904,0.4094945347857612,-0.08185984212740971,-0.07905408921733417,0.6275604486740797,Good
-0.7680407573583854,1.4610184316327501,0.47439955633009484,-0.11189352048026827,0.45053336778436204,Good
-1.3809003545977387,1.1885182186930296,0.028372794444642004,-0.3634462964019401,-0.11496712837495748,Good
-1.1068302897516589,1.4258676309436125,0.3113564807584929,0.2681628242578352,-0.15593219677589817,Good
0.42818759944849666,-1.0242017623535455,-0.5839472957701638,0.5172951939271246,0.06099580117137479,Good
0.1545422301673878,-0.922558297169369,-0.7902965561211561,0.28909295567709264,0.5309914119701556,Good
0.4428732059442286,-0.6317789091617046,-0.4277122909955399,0.17753473363276912,0.579054738153268,Good
0.24266649002461524,-0.6607437214991816,-0.5839264215748219,0.7340012325215911,0.48600072573329783,Good
-1.1065417091851353,0.32688179662431505,0.3147535488190207,1.81914440391082,-0.5735332759229158,Good
0.08602593675487871,-0.5532696446733933,-0.5169496659358884,0.42676545055714266,0.08878155925467437,Good
0.77043772291626,-1.0747583044701594,-1.0606965880486756,0.29081043457076,0.21965915381791024,Good
0.3928944057853629,-1.0032119899020049,-0.6660302450087355,-0.13629229596829442,0.12526273787167103,Good
0.26263123428353896,-0.9855762864601115,-0.8208394903720854,0.050749686628934476,0.11287123800599899,Good
-0.036144541271493066,-0.17838872987003881,-0.8077995273377384,-0.1494436079655228,-0.05164791351278688,Good
-0.3460321359964919,0.24636087807035817,-0.1634417845525113,0.5637968631710177,-0.34173676178805934,Good
0.0841249384757413,0.17182231307650306,-0.12646383334502045,0.9491270403535577,-0.28741122100904326,Good
0.3156825440480156,-0.9398844327822669,-0.9685320899299905,0.3698289602525864,0.48186715974801053,Good
0.47206693839356945,-0.9050220848910142,-1.0861440285370576,0.7092623611705428,0.4271689445080015,Good
0.340914966696545,-0.7808818066450077,-1.0060203396752474,-0.02239449388865158,0.4562564115367305,Good
0.23552045260612708,-0.7148314841576426,-0.6177725134908914,-0.20397220704485472,0.3796366388044171,Good
0.42778484439148917,-1.0657901423582554,-0.8386778159713019,0.09011612172240567,0.307568288154584,Good
0.9625513261150462,-0.9857151446308056,-0.7723834624585996,0.10037437660824612,0.011342161031164045,Good
1.0993357196780087,-0.7132031215889383,-0.24715553662750128,0.07154319566838223,-0.5447440002271251,Good
0.13772112747938237,0.13618157208922124,-0.5455252740138189,0.06719161643360723,0.061246538720833944,Good
0.6876294944152325,-0.5888642188977382,-0.9945274547139356,-0.29166103924994097,0.03719432924599671,Good
0.0626000424276318,0.21209655080598586,-0.2138429943350081,-0.6519689318622472,-0.42016015905767595,Good
-0.5738597154665489,0.8569793051222202,0.7947672998736705,0.32834925853157215,-0.927279660048143,Good
-0.8633471097363592,1.9622710182240612,0.5134022211325833,0.24057605418506142,0.3100322614054228,Good
-1.1782602686468466,1.6286717786514864,0.786704924362876,0.24143083053996178,0.10113949206393955,Good
-0.8415524991636057,1.1841080402459652,0.8873849233685678,0.6903411001939515,-0.9630637747393287,Good
-0.12097129650514254,0.6921385518238018,0.41172061572034463,-0.21764664717729296,-0.2924838682022779,Good
-0.4144297829678493,0.6524723554139298,0.21508911114800564,-0.44631016846999505,-0.1553762697794278,Good
-0.10175015379317852,0.6636128605570503,0.6422532008327189,-0.36341626033676055,-0.8183160176299118,Good
-0.4599074250312409,1.1219847556633016,0.7251559974068235,0.23594799714198497,-1.021408893374584,Good
0.061759595199025484,0.7392121874528043,0.26269463256113035,0.4132594418318745,-0.7080339026473338,Good
0.1942639127276469,0.06522182592768344,0.16445180866992148,0.6486604279951561,-0.7611914975084125,Good
0.6143305895121021,0.6353230134513485,0.5472151911241605,-0.3510567323910699,-0.6826960709302562,Good
-0.06618584812081643,-0.419942180602945,-0.6048648440690445,-0.4884844541982855,0.24889625904115525,Good
0.34706333987076626,-0.24306120710696155,-0.08615319772597757,-0.29240745632803056,0.2533693579920195,Good
0.46615250413865067,-0.5224510041807762,-0.47567917688102535,-0.045931505464947356,0.0908720741163791,Good
0.04439808522252276,-0.2153919271867836,-0.34012606664948974,-0.17064281246867982,0.40477099761729646,Good
-0.7442921838407741,1.0514780879659351,0.8221376482606945,0.033167533558263074,0.4153003819516906,Good
-1.1569510743442235,1.3406623964200357,0.5957435103217829,1.1276269954558975,-0.7939395655212418,Good
-1.000048562589282,0.8722801871579097,0.6713519010979454,1.0698265511098584,-0.46714938920898375,Good
-1.459262765392804,1.8916247765922343,2.060927015021052,0.35674616802904885,-1.4171035659960385,Good
-0.9314598794753399,1.4046058682608158,1.4053705534831622,0.7534410327901011,-1.3413589258446386,Good
-0.015188421448928862,-0.14461326925816104,-0.10862717327721731,0.5484377960912021,0.22789251963921667,Good
0.0023233181203161017,-0.5214539452540925,-0.9892032216121962,0.27792788278175246,0.7457919036021036,Good
-0.07393252441335688,0.21519401850535638,-0.24514204687164595,1.107320738140473,0.23899302175539458,Good
0.0690592161732568,0.5341673412740165,0.08890674234747324,-0.20418162516596744,-0.012188584421485321,Good
-0.5219821530038794,1.0579475187691152,0.5759687091318126,0.6093859783512975,-0.7043497688870338,Good
-1.0823727723047625,1.0643138795899247,-0.10992091843869241,0.9992330374189922,-0.07392039208233174,Good
0.1434056755202904,0.07501240060725405,-0.32830856315347684,0.9841292768932026,-0.3690885683606642,Good
-0.14482454161806918,0.28963094504437364,0.21189037289832116,0.09402946642286,-0.6382420195916135,Good
0.6900717384736169,-0.6114530076035585,-0.7654913963520428,-0.15259395317690314,-0.06528135464694086,Good
0.48875514029766987,-1.0186366990692923,-0.8631687760737049,0.5085934955440766,-0.11734421750114647,Good
0.6742223068166225,-1.1087484942119763,-0.778682982692555,0.3611189185180996,0.10991303663639142,Good
0.031286325864896075,-0.7866258108708769,-0.8073697893316355,0.2485767024634682,0.45665818093073446,Good
-0.8131897110477029,0.5511266479566017,0.5168550479610586,0.6235333822184198,0.2646671213151246,Good
0.055329489132740786,0.4720902234542903,-0.11480620325740659,0.6355127662141821,0.016086981919063256,Good
-0.44832744852575174,0.6158001988391744,0.1362638902265553,0.6616268304661228,-0.54244298448322,Good
-0.8957638608809689,1.2962141822864217,0.4112797046764523,0.876722393649124,-0.8098018512370975,Good
-0.7390138845683326,0.7910642619867169,0.09105122933565882,0.9977487551980377,-0.023326555814150638,Good
